STU_ID,INCODE,INSTNUM,TYPETUIT,NUMATND,ENRLSTAT,MAJCODE,MAJVERB,MAJSRCH,HRSWEKLY,TYPDEGCT,DATRCVMO,DATRCVYR,JOBCHNG,GRANTS,LOANS,WORKSTDY,OTH_FINA,NO_FINA,AMT_FINA,CAMPJOB,EDRELJOB,PARNBORW,F3PSEAT,F3PSEEN,F3PSECT,F3SEC2A,STRTMON1,STRTYR1,ENDMON1,ENDYR1,STRTMON2,STRTYR2,ENDMON2,ENDYR2,STRTMON3,STRTYR3,ENDMON3,ENDYR3,STRTMON4,STRTYR4,ENDMON4,ENDYR4
5412769,1594,1,1,1,1,63,RISK MANAGEMENT  INSURANCE,RISK MANAGEMENT INSURANCE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5412757,1594,1,1,1,1,230,ENGLISH JOURNALISM,ENGLISH JOURNALISM,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5412724,916,1,-9,1,1,91,COMMUNICATIONS,COMMUNICATION,-9,4,0,0,-9,2,2,2,1,2,1000,1,2,1,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5412786,1417,1,2,1,1,420,PSYCHOLOGY  COUNSELING,*PSYCHOLOGY COUNSELING,-9,5,0,0,-9,2,2,2,2,1,-9,2,1,2,10,10,1,4,9,92,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5412786,1594,2,1,1,1,90,JOURNALISM  PHOTO,JOURNALISM PHOTOGRAPHIC,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,6,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5412741,1594,1,1,-6,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,-6,-6,-9,6,-6,-6,-6,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407763,919,1,-9,1,1,240,INTERNATIONAL STUDIES WITH A FRENCH MINOR LIBERAL ARTS,INTERNATIONAL STUDIES WRITING FRENCH MINISTRY LIBERAL ART,-9,1,0,0,-9,1,1,2,2,2,10000,1,2,1,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407718,1594,1,1,2,1,132,MATH EDUCTION,MATH EDUCATION,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,18,24,2,6,9,92,6,93,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9
5407790,916,1,-9,1,1,420,PHSYCOLOGY AND PUBLIC RELATIONS,PSYCHOLOGY PUBLIC RELATION,-9,5,0,0,-9,1,2,2,2,2,1000,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407759,486,1,-9,1,1,381,RELIGION,RELIGION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407773,-10,1,2,1,1,505,FINE ARTS,FINE ART,-9,4,0,0,-9,1,2,2,2,2,4800,1,2,2,24,24,1,-6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407707,1594,1,1,1,1,90,JOURNALISM,JOURNALISM,-9,4,0,0,-9,1,1,2,2,2,2400,1,1,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407770,1638,1,2,1,1,453,PHYCHOLOGY AND HISTORY,PSYCHOLOGY HISTORY,-9,4,0,0,-9,1,2,2,2,2,0,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407770,2212,2,-9,1,3,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,-3,3,3,1,5,6,93,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407798,2504,1,1,1,1,141,CHEMICAL ENGINEERING,CHEMICAL ENGINEER,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,-8,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407704,1594,1,1,1,1,260,ZOOLOGY,ZOOLOGY,-9,4,0,0,-9,1,2,2,2,2,3000,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407713,2446,1,-9,1,1,900,NO MAJOR,NO MAJOR,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407774,2446,1,-9,1,1,230,DOUBLE MAJOR ENGLISH AND SPANISH,@DOUBLE MAJOR ENGLISH SPANISH,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5407702,1437,1,-9,1,1,501,THEATRE,THEATRE,-9,1,0,0,-9,1,2,2,2,2,2000,2,1,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473057,1534,1,1,1,1,91,ADVERTISING,ADVERTISE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,26,26,1,6,7,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473016,1985,1,-9,1,1,504,ARTS AND JOURNALISM,ART JOURNALISM,-9,4,0,0,-9,2,1,2,2,2,3000,2,1,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473058,-12,1,-9,1,1,402,PHYSICS,PHYSICS,-9,5,0,0,-9,1,2,2,2,2,10000,2,2,2,11,11,1,-6,10,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473075,171,1,-9,1,1,91,COMMUNICATIONS,COMMUNICATION,-9,4,0,0,-9,1,1,2,2,2,7000,2,2,-8,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473044,2215,1,2,1,1,63,MARKETING  BUSINESS ADMINISTRATION,MARKETING BUSINESS ADMINISTRATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473088,969,1,-9,1,1,142,CIVIL ENGINEERING,CIVIL ENGINEER,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473092,1534,1,1,1,1,144,ENVIRONMENTAL ENGINEERING,ENVIRONMENT ENGINEER,-9,4,0,0,-9,1,2,2,2,2,2000,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473023,1534,1,1,1,1,131,ELEMENTARY EDUCATION,ELEMENTARY EDUCATION,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,-8,26,26,1,6,7,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473082,2504,1,2,1,1,140,ELECTRICAL ENGINEER,ELECTRICAL ENGINEER,-9,4,0,0,-9,1,1,2,2,2,0,1,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473015,1534,1,1,1,1,220,ENGLISH IN PRE LAW,ENGLISH @IN PRE LAW,-9,4,0,0,-9,1,2,2,2,2,2500,2,2,2,27,27,1,6,6,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473065,1534,1,1,1,1,263,MICROBIOLOGY,MICROBIOLOGY,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,27,27,1,6,6,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473051,1178,1,2,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,4,0,0,-9,1,2,2,1,2,3000,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473048,1534,1,1,1,1,171,PHYSICAL THERAPY,PHYSICAL THERAPY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,6,6,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473048,439,2,1,1,1,900,UNDECIDED,UNDECIDED,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,1,12,12,1,4,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473059,565,1,-9,1,1,63,INTERNATIONAL STUDIES,INTERNATIONAL STUDIES,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473086,49,1,1,1,1,400,CHEMISTRY,CHEMISTRY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,6,6,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5473086,1534,2,1,1,1,304,GENETICS   DEPT OF INTERDISCIPLINARY STUDIES,GENERAL DEVELOPMENT INTERDISCIPLINARY STUDIES,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,15,15,1,6,6,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5433099,439,1,1,1,1,100,TELECOMMUNICATIONS,TELECOMMUNICATION,-9,3,0,0,-9,2,1,2,2,2,3000,2,2,1,25,25,1,4,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5433099,2167,2,1,1,2,420,PSYCHOLOGY,PSYCHOLOGY,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,-3,2,2,1,4,7,93,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5433016,992,1,1,1,1,502,CINEMA,*@CINEMA,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,5,5,1,4,8,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5433016,439,2,1,1,1,240,LIBERAL ARTS,LIBERAL @ARTS,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,8,8,1,4,5,93,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5433054,1176,1,1,1,1,900,NONE,NONE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,9,9,1,6,6,92,2,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5433054,-10,2,1,1,2,900,NONE,NONE,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,13,13,1,-6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5433084,2215,1,2,1,1,80,FASHION RETAIL,FASHION RETAIL,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,23,23,1,6,10,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5433052,1381,1,-9,1,1,91,TELEVISION RADIO CONCENTRATION IN BROADCASTING,TELEVISION RADIO @CONCENTRATION @IN @BROADCASTING,-9,4,0,0,-9,2,2,2,2,1,-9,1,1,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5433052,504,2,1,1,3,91,TELEVISION RADIO,TELEVISION RADIO,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,6,6,93,9,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5433053,1048,1,2,1,1,302,PSYCOLOGY,PSYCHOBIOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,1,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5433033,1381,1,-9,1,1,90,JOURNALISM,JOURNALISM,-9,4,0,0,-9,2,2,2,2,1,-9,1,1,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435418,1770,1,-9,1,1,380,PHILSOPHY,PHILOSOPHY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435415,648,1,1,1,3,505,ART SILK SCREENING PHOTOGRAPHY,*ART @SILK @SCREENING PHOTOGRAPHY,5,1,0,0,-9,2,2,2,2,1,-9,2,2,2,2,2,1,4,1,94,2,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435459,1294,1,1,1,1,240,BASIC STUDIES,BASIC STUDIES,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,10,10,1,4,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435407,1176,1,1,1,1,143,MECHANICAL ENGINEERING,MECHANICAL ENGINEER,-9,4,0,0,-9,1,2,2,2,2,5000,2,2,2,13,13,1,6,9,91,9,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435407,2198,2,-9,1,1,402,PHYSICS,PHYSICS,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,11,11,1,5,10,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435427,2086,1,-9,1,1,453,HISTORY,HISTORY,-9,4,0,0,-9,1,1,2,2,2,8000,1,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435413,1294,1,1,1,1,141,ENGINEERING,*@ENGINEERING,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,5,5,1,4,1,93,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435401,1534,1,1,1,1,380,PHILOSOPHY,PHILOSOPHY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,27,27,1,6,6,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435484,1176,1,1,1,1,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435412,916,1,-9,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,1,1,1,2,2,14000,1,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435412,1176,2,1,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,3,3,1,6,6,93,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435454,-10,1,2,1,1,240,GENERAL STUDIES,GENERAL STUDIES,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,17,17,1,-6,8,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5439487,1277,1,-9,1,1,900,NO MAJOR,NO MAJOR,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,11,11,1,5,9,92,7,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5439487,49,2,1,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,-3,8,8,1,6,9,93,4,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5439495,1294,1,1,1,1,900,UNDECIDED,UNDECIDED,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,4,9,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5439495,2095,2,1,1,1,900,UNDECIDED,UNDECIDED,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,4,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5439417,1159,1,1,1,1,62,BUSINESS,BUSINESS,-9,4,0,0,-9,1,2,2,2,2,1000,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5439479,1534,1,1,1,1,62,BUSINESS MANAGEMENT,BUSINESS MANAGEMENT,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,27,27,1,6,6,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5439482,2418,1,-9,1,1,230,ENGLISH,ENGLISH,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,10,10,1,5,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5439482,881,2,2,1,1,240,LIBERAL ARTS,LIBERAL ART,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,4,1,94,4,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5439494,1614,1,-9,1,1,451,ECONOMICS,ECONOMIC,-9,4,0,0,-9,1,2,1,2,2,0,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5439464,969,1,-9,1,1,455,INTERNATIONAL POLITICAL SCIENCE  EUROPEAN STUDIES,*INTERNATIONAL POLITICAL SCIENCE EUROPEAN STUDIES,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,6,6,1,5,8,93,1,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446062,171,1,-9,1,1,91,RADIO TELEVISION FILM,RADIO TELEVISION FILM,-9,4,0,0,-9,1,1,1,2,2,16000,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446015,1176,1,2,1,1,63,BUSINESS,BUSINESS,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446008,1594,1,1,1,1,133,EDUCATION,EDUCATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,10,10,1,6,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446008,1618,2,2,1,1,900,UNDECIDED,UNDECIDED,-9,4,0,0,-9,2,1,2,2,2,6000,1,1,1,12,12,1,6,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446068,1104,1,-9,3,1,230,ENGLISH,ENGLISH,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,-6,-6,2,5,8,92,2,94,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
5446093,486,1,-9,1,1,501,DRAMA,DRAMA,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446025,2414,1,-9,1,1,133,SPECIAL EDUCATION,SPECIAL EDUCATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,-8,17,17,1,5,8,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446025,2212,2,-9,1,2,133,SPECIAL EDUCATION,SPECIAL EDUCATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,-8,8,8,1,5,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446007,153,1,1,1,1,63,SMALL BUSINESS MANAGEMENT,@SMALL BUSINESS MANAGEMENT,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,16,16,1,6,9,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446050,1694,1,1,1,1,150,ENIGINEER AVIATION,ENGINEER AVIATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446086,1594,1,1,1,1,161,LITERATURE - AND FOREIGN LANGUAGE,LITERATURE FOREIGN LANGUAGE,-9,4,0,0,-9,1,2,2,2,2,2513,2,1,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446056,105,1,-9,1,1,132,EDUCATION,EDUCATION,-9,2,0,0,-9,1,1,2,2,2,4000,2,2,1,5,5,1,5,8,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446056,2086,2,-9,1,1,504,ART,ART,-9,4,0,0,-9,1,1,2,2,2,4800,2,2,1,20,20,1,5,1,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446024,2414,1,-9,1,1,131,ELEMENTARY EDUCATION,ELEMENTARY EDUCATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446053,1667,1,-9,1,1,456,INTERNATIONAL RELATIONS LINGUSITICS,INTERNATIONAL RELATION LUMBER,-9,4,0,0,-9,2,2,2,2,1,-9,1,1,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446073,1492,1,-9,1,1,188,PRE MED,PRE MED,-9,4,0,0,-9,1,2,2,2,2,500,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446046,608,1,1,1,1,230,ENGLISH LITURATURE,ENGLISH LITERATURE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,14,14,1,6,9,92,10,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5446084,1793,1,-9,1,1,453,HISTORY,HISTORY,-9,4,0,0,-9,-8,-8,-8,-8,-8,-9,2,1,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435664,2489,1,-9,1,1,132,SECONDARY EDUCATION AND HISTORY SOCIAL STUDIES,SECONDARY EDUCATION HISTORY SOCIAL STUDIES,-9,4,0,0,-9,1,1,1,2,2,13500,1,1,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435661,1800,1,1,2,2,450,ANTHROPOLOGY,ANTHROPOLOGY,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,21,24,2,4,9,92,9,93,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9
5435629,1800,1,1,1,2,420,PSYCHOLOGY,PSYCHOLOGY,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5435634,1048,1,1,1,1,130,CHILD DEVELOPMENT,CHILD DEVELOPMENT,-9,4,0,0,-9,1,1,2,2,2,3500,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5482839,1159,1,1,1,1,455,POLITICAL SCIENCE,POLITICAL SCIENCE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,16,16,1,6,9,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5482831,1205,1,1,1,1,140,ELECTRICAL ENGINEERING,ELECTRICAL ENGINEER,-9,4,0,0,-9,1,2,2,2,2,-8,2,2,2,10,10,1,6,9,92,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5482831,2488,2,-9,1,1,401,NATURAL SCIENCES,NATURAL SCIENCE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,-3,12,12,1,5,1,93,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5482831,1421,3,1,1,1,143,MECHANICAL ENGINEERING,MECHANICAL ENGINEER,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,-3,6,6,1,6,1,94,6,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5482837,1164,1,-9,1,1,112,COMPUTER SCIENCE AND MATH  DOUBLE MAJOR,COMPUTER SCIENCE MATH DISTRIBUTION MAJOR,-9,4,0,0,-9,1,1,2,2,2,12000,1,1,1,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5482837,42,2,1,1,3,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,2,2,1,4,6,93,7,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5482850,2243,1,2,1,1,63,BUSINESS ADMINISTRATION AND ELEMENTARY EDUCATION,BUSINESS ADMINISTRATION ELEMENTARY EDUCATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5430563,770,1,-9,1,1,454,SOCIOLOGY,SOCIOLOGY,-9,4,0,0,-9,1,1,1,2,2,-8,1,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5430557,1683,1,1,2,2,420,PSYCHOLOGY,*PSYCHOLOGY,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,18,24,2,4,9,92,2,93,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9
5430549,2330,1,-9,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,5,9,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5430549,1301,2,-9,1,1,135,ENGLISH,ENGLISH,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,20,20,1,5,1,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5430510,1432,1,-9,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,4,0,0,-9,1,2,2,2,2,2500,1,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5430552,770,1,-9,1,1,420,PHSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,1,1,1,2,2,12000,1,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5430502,868,1,-9,1,1,141,CHEMICAL ENGINEERING,CHEMICAL ENGINEER,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,1,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5430537,976,1,-9,1,1,504,FINE ARTS,FINE ART,-9,5,0,0,-9,1,2,2,2,2,10000,2,2,2,9,9,1,5,9,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5430537,1683,2,1,1,1,504,FINE ARTS,FINE ART,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,4,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
